"pid","nationality","age","gender","map","fid","lat","long","text","t.time","f.time","correct.lat","correct.long","correct.text"
1,"British",36,"m","MapB",4,56.2446073175136,-2.98677599721065,"fallen tree",1.87896532747528,20.8555214578418,56.2446127694036,-2.98677492672024,"fallen tree"
1,"British",36,"m","MapB",5,56.2300018289792,-2.95783535539748,"pothol",1.7967240457957,23.1351764029405,56.2300344223857,-2.95783736926736,"pothole"
1,"British",36,"m","MapB",6,56.243605889803,-3.13874058637583,"fallen tre",1.73990470316957,21.9470899489835,56.2435416177234,-3.13874124981359,"fallen tree"
1,"British",36,"m","MapB",7,56.2361389007696,-3.12939532811948,"pothol",1.82006216665727,18.8406488218849,56.2361213692367,-3.12939729222034,"pothole"
1,"British",36,"m","MapB",8,56.3199523162083,-2.90410398387868,"pothole",2.02246005881386,20.4876667844644,56.3198034074334,-2.90410519401102,"pothole"
1,"British",36,"m","MapB",9,56.2896519159601,-3.06875211530878,"pothol",1.77493609074626,19.2353502913138,56.2897273279902,-3.06874961135534,"pothole"
1,"British",36,"m","MapB",10,56.2701183158197,-3.26156179282932,"pothole",1.74967663186409,17.7696968652269,56.2700411128321,-3.26155995950407,"pothole"
1,"British",36,"m","MapB",11,56.2470330970639,-3.19687298919438,"pothol",1.95526894584611,17.7775350616981,56.2468375355412,-3.19686433986448,"pothole"
1,"British",36,"m","MapB",12,56.2338868684217,-2.96818596243818,"traffic acident",1.6932840542817,19.3060036327278,56.233810838799,-2.96818662038473,"traffic accident"
1,"British",36,"m","MapB",13,56.2769626180959,-2.77873335924898,"pothole",1.90991914376148,21.2594668302372,56.2769845668737,-2.77873488178902,"pothole"
1,"British",36,"m","MapB",14,56.2879048820303,-2.74042387503984,"pothol",2.16790520826048,21.5168787161869,56.2878658204704,-2.74042713389283,"pothole"
1,"British",36,"m","MapB",15,56.27391074497,-3.16813614910199,"traffic accident",1.69711028871183,21.4162555497508,56.2739546536055,-3.16813656437743,"traffic accident"
1,"British",36,"m","MapB",16,56.2287532763983,-3.17083491522502,"pothole",1.64974433028172,19.4565284136378,56.2286069836897,-3.17083608007543,"pothole"
1,"British",36,"m","MapB",17,56.2512542491294,-3.21941956989185,"traffic acident",1.73580502781381,21.5799047521742,56.2513346833094,-3.21942373014842,"traffic accident"
1,"British",36,"m","MapB",18,56.2793015720057,-2.75663193975606,"fallen tree",1.66468552442116,17.2993162852498,56.2793687356656,-2.75662952755357,"fallen tree"
1,"British",36,"m","MapB",19,56.2366535143837,-2.88141214601812,"pothol",1.95407410585943,22.7928309290022,56.2366410640631,-2.88140680184891,"pothole"
1,"British",36,"m","MapB",20,56.2452384905003,-2.88578771855684,"pothol",1.96161416864847,26.3371949160427,56.2453136284513,-2.88578769327823,"pothole"
1,"British",36,"m","MapB",21,56.2956277202084,-2.70106235396488,"fallen tree",1.6292710643817,22.6922843727068,56.2955805420614,-2.70106269029516,"fallen tree"
1,"British",36,"m","MapB",22,56.2477029271874,-2.80001930031879,"pothol",1.89308620175037,23.2695624679321,56.2478252969682,-2.80001997465213,"pothole"
1,"British",36,"m","MapB",23,56.2300697828632,-3.09906501460216,"pothole",1.9320069000447,18.7117640739828,56.2300035697687,-3.09906812690425,"pothole"
1,"British",36,"m","MapB",24,56.2529444223113,-2.89280673348186,"traffic acident",1.83226446189983,21.0536313146717,56.2530094181863,-2.89280186893526,"traffic accident"
1,"British",36,"m","MapB",25,56.2929482624581,-3.16502444564305,"pothol",1.78982420718496,19.3527245748564,56.2930663617922,-3.16502337033849,"pothole"
1,"British",36,"m","MapB",26,56.280954094875,-2.98106948373121,"pothol",1.88257276050817,17.9715545110129,56.2811063362342,-2.98106608432722,"pothole"
1,"British",36,"m","MapB",27,56.2482160168594,-3.03519054051143,"pothol",1.80581637965651,19.4445574945405,56.2482395743419,-3.03518966664003,"pothole"
1,"British",36,"m","MapB",28,56.244521188489,-3.00258067953289,"traffic acident",2.04110277362891,16.4922146809985,56.2446289149961,-3.00258328126242,"traffic accident"
1,"British",36,"m","MapB",29,56.298260101325,-2.73287208000177,"pothole",1.93893786899355,22.2588128124401,56.2982075513516,-2.73287178175011,"pothole"
1,"British",36,"m","MapB",30,56.2538077652824,-2.94636911042269,"pothol",1.91289809929206,19.4195896267871,56.2538926594483,-2.94637269499636,"pothole"
1,"British",36,"m","MapB",31,56.251108228556,-3.03978399072076,"traffic accident",1.96329144977148,18.361416597682,56.2510032062762,-3.03978632793645,"traffic accident"
1,"British",36,"m","MapB",32,56.2325217988193,-3.24761055418993,"pothol",1.87974969997718,22.8031206446998,56.2325289630218,-3.24761598184064,"pothole"
1,"British",36,"m","MapB",33,56.2540497542915,-3.17925462888456,"pothole",1.69563130050197,18.885447685024,56.2541228411259,-3.17925841896218,"pothole"
1,"British",36,"m","MapB",34,56.2565249805694,-3.1699364688126,"traffic acident",1.76875408663537,13.4963468864955,56.2565754927916,-3.1699302968267,"traffic accident"
1,"British",36,"m","MapB",35,56.2379233219317,-3.13094276525657,"pothol",1.55606429015043,21.2646452250247,56.2379228577285,-3.13095006560003,"pothole"
1,"British",36,"m","MapB",36,56.2856914184311,-2.77152082541389,"fallen tre",1.96925024244698,23.24170627487,56.2856212370747,-2.77152353210646,"fallen tree"
1,"British",36,"m","MapB",37,56.2523130567716,-3.23653096013622,"pothol",1.94000977537901,16.0094150437535,56.2525147255051,-3.23653085273909,"pothole"
1,"British",36,"m","MapB",38,56.2575048881731,-2.94366227365351,"traffic acident",1.8037124061647,19.4354866941514,56.2575275159208,-2.94366328065328,"traffic accident"
1,"British",36,"m","MapB",39,56.2522172203879,-2.98013900308853,"pothol",1.82302744423965,20.7249054884275,56.2520965236427,-2.98014376598735,"pothole"
1,"British",36,"m","MapB",40,56.3100544974401,-3.01529827904944,"pothole",1.65648370218206,21.1339505469477,56.3101137415363,-3.01529730105353,"pothole"
1,"British",36,"m","MapB",41,56.2458497375499,-2.78365464766792,"pothol",1.80756368546423,19.0717837763798,56.2459187579701,-2.78365613882294,"pothole"
1,"British",36,"m","MapB",42,56.2746289697543,-3.04099943493104,"pothole",1.92393700194991,21.382641171379,56.274545983758,-3.04100222737974,"pothole"
1,"British",36,"m","MapB",43,56.2595024657308,-3.11926426060845,"pothole",1.643657930482,20.4157113271721,56.2595129709506,-3.11926302356573,"pothole"
1,"British",36,"m","MapB",44,56.2881831932784,-2.94699447700361,"pothol",1.90250485885936,23.9568035539508,56.2882268238053,-2.94699756163956,"pothole"
1,"British",36,"m","MapB",45,56.2685239231364,-2.75532873894896,"fallen tre",1.71222444843334,20.885259808135,56.2685200211049,-2.75532698468623,"fallen tree"
1,"British",36,"m","MapB",46,56.2577302593281,-3.03017589045145,"pothole",1.70573441617749,18.3494978836922,56.257642439813,-3.03017750235351,"pothole"
1,"British",36,"m","MapB",47,56.3174826714141,-2.78493429106551,"pothol",1.60060340174172,24.1429322562403,56.317516565777,-2.78493822038203,"pothole"
1,"British",36,"m","MapB",48,56.319116350766,-2.89129364034634,"traffic accident",2.03838224661601,26.1595155476539,56.3192011481843,-2.8912963083363,"traffic accident"
1,"British",36,"m","MapB",49,56.3053547548494,-3.04066229847666,"pothol",1.96659082444745,16.3009239035176,56.3054002307298,-3.04065804110743,"pothole"
1,"British",36,"m","MapB",50,56.285242799882,-3.12364372639132,"pothol",1.79467595165726,19.9722765123719,56.2852717017487,-3.12364606111542,"pothole"
1,"British",36,"m","MapB",51,56.2719109632697,-2.78300728155954,"pothol",1.49630776339338,21.2609847715384,56.2718615535895,-2.78300666722781,"pothole"
1,"British",36,"m","MapB",52,56.3161081104252,-3.05916281734048,"pothol",1.67566542326985,18.0763430617207,56.3161699549368,-3.05915976684585,"pothole"
1,"British",36,"m","MapB",53,56.2250135109261,-2.77536713150509,"traffic acident",2.09983915086416,18.5045064062933,56.2251149682738,-2.77537440210065,"traffic accident"
1,"British",36,"m","MapB",54,56.2303702391966,-2.83293781398217,"traffic acident",2.12323300557685,20.9998908637119,56.2303814943078,-2.83293710676138,"traffic accident"
1,"British",36,"m","MapB",55,56.3121230053552,-3.03573978067712,"traffic acident",1.98719511152142,20.2479944677534,56.3121424270286,-3.03573705872463,"traffic accident"
1,"British",36,"m","MapB",56,56.2405587111677,-3.13726319351433,"pothol",1.94533552566569,15.9763957828954,56.2405962958907,-3.13726100860628,"pothole"
1,"British",36,"m","MapB",57,56.2618331103558,-3.04948373312045,"pothol",1.53096760184449,19.1475998272733,56.2618051062901,-3.04948478409114,"pothole"
1,"British",36,"m","MapB",58,56.2793305437795,-2.94552427374868,"fallen tre",2.24126749920904,20.5791480092059,56.2793410561236,-2.94551890457829,"fallen tree"
1,"British",36,"m","MapB",59,56.2694089234971,-3.10782296822333,"traffic acident",1.67588575874466,23.0090598834797,56.2693927953747,-3.10781864279767,"traffic accident"
1,"British",36,"m","MapB",60,56.249895701307,-3.19291469574743,"pothole",2.01863548392279,23.2712896151033,56.2498317717405,-3.19291700970296,"pothole"
1,"British",36,"m","MapB",61,56.3135606403951,-3.16336470530376,"pothol",2.22588229950446,21.9449321720243,56.3136039114947,-3.16336902993472,"pothole"
1,"British",36,"m","MapB",62,56.2415370474269,-3.00092490747795,"pothol",1.78664029894593,18.4099432775777,56.2414860465794,-3.00092385427724,"pothole"
1,"British",36,"m","MapB",63,56.2945724617201,-2.86157747072554,"pothol",1.76402163785229,15.4581655732193,56.2946009084561,-2.86158182849717,"pothole"
1,"British",36,"m","MapB",64,56.2990647149557,-2.99464286084562,"traffic acident",1.82594709525709,22.1015447371772,56.299055648609,-2.99464484003043,"traffic accident"
1,"British",36,"m","MapB",65,56.2477017883897,-2.86472423882618,"pothole",1.68626218538335,21.7243102470772,56.247756827093,-2.86472649856806,"pothole"
1,"British",36,"m","MapB",66,56.3088689456644,-3.00964893922672,"pothole",1.95237787881394,21.8144329037316,56.3089037082828,-3.00964196093851,"pothole"
1,"British",36,"m","MapB",67,56.2365588748504,-2.69518037967355,"pothol",1.58378575538858,19.2171474489655,56.2366167615973,-2.69518374321874,"pothole"
1,"British",36,"m","MapB",68,56.2701018887443,-2.69717532196025,"traffic acident",2.17239720090166,15.9798580489963,56.270125774612,-2.69717302526356,"traffic accident"
1,"British",36,"m","MapB",69,56.2861492752608,-3.23868453277689,"traffic acident",1.70581679092009,18.0053803704504,56.2860442696872,-3.23868727979805,"traffic accident"
1,"British",36,"m","MapB",70,56.3032183716017,-2.77027175487594,"pothol",1.71989161723394,25.0748203931067,56.3032518314617,-2.77027206621035,"pothole"
1,"British",36,"m","MapB",71,56.2559326591149,-3.04093165526143,"pothol",1.66617763253965,17.1627334456334,56.2559260182149,-3.04093099563172,"pothole"
1,"British",36,"m","MapB",72,56.312305760731,-2.716685803335,"pothole",2.0200420821289,17.6356427297498,56.3123372616711,-2.7166835801757,"pothole"
1,"British",36,"m","MapB",73,56.3158914960774,-3.00968664104305,"traffic accident",2.08206955433079,20.4095264951489,56.3158378761759,-3.00969063554614,"traffic accident"
1,"British",36,"m","MapB",74,56.2383691194749,-2.93651273599021,"pothole",1.69216554494837,19.3467699149678,56.2384594034856,-2.93651579662642,"pothole"
1,"British",36,"m","MapB",75,56.2762802102408,-3.07135201333081,"pothol",1.80113099979508,15.4178819397799,56.2763275984747,-3.07134996946256,"pothole"
1,"British",36,"m","MapB",76,56.2441471491391,-2.78661148526423,"pothol",1.54928183269827,16.4358370088887,56.2441025320526,-2.78661435693317,"pothole"
1,"British",36,"m","MapB",77,56.2588508924357,-2.86591566677747,"pothole",1.74493391432339,19.4662168737286,56.2589745096046,-2.86591438599829,"pothole"
1,"British",36,"m","MapB",78,56.2854917812402,-3.06146178817591,"traffic acident",1.95260836134666,19.8945774230435,56.2855200793772,-3.06145539840321,"traffic accident"
1,"British",36,"m","MapB",79,56.2681657162657,-2.94314085997313,"pothol",1.80438516071864,20.9144877936848,56.268202359846,-2.94313468569657,"pothole"
1,"British",36,"m","MapB",80,56.2941297425038,-3.10522241383322,"pothol",1.94869854818232,21.834219410187,56.294262625702,-3.1052217719193,"pothole"
1,"British",36,"m","MapB",81,56.2836207793131,-3.0604564463995,"pothol",2.05799440731484,21.44371541269,56.2835362291991,-3.06045244521609,"pothole"
1,"British",36,"m","MapB",82,56.3083175178637,-2.95253533395821,"pothole",1.65619227033049,20.2998391971084,56.3083281161703,-2.95253565734052,"pothole"
1,"British",36,"m","MapB",83,56.3002762610673,-2.77494663627135,"pothole",1.76904949262384,20.6404782779974,56.3002947047908,-2.77495062222764,"pothole"
1,"British",36,"m","MapB",84,56.259787672573,-3.19278325784709,"pothol",1.81109459354032,14.4095596621857,56.2597689720802,-3.19278747908658,"pothole"
2,"German",31,"m","MapA",1,56.2867698603344,-2.882200356632,"pothol",1.5523543457873,16.9794823295936,56.2868366909437,-2.88220089093049,"pothole"
2,"German",31,"m","MapA",2,56.2764047282905,-2.79603766181414,"pothole",1.81524013133049,20.4666037188862,56.2765408039701,-2.79603754277043,"pothole"
2,"German",31,"m","MapA",3,56.2443166976702,-2.94228833003704,"pothol",1.99319321735829,19.8003963505187,56.2443506859569,-2.94228842864254,"pothole"
2,"German",31,"m","MapA",4,56.2446158931285,-2.98677566886085,"fallen tree",1.75382302955803,20.8412108072516,56.2446127694036,-2.98677492672024,"fallen tree"
2,"German",31,"m","MapA",5,56.2300814378838,-2.95783694197963,"pothole",2.11603856289294,21.6242197317092,56.2300344223857,-2.95783736926736,"pothole"
2,"German",31,"m","MapA",6,56.2434843516066,-3.13874115960367,"fallen tre",1.95935392463283,17.1837874788688,56.2435416177234,-3.13874124981359,"fallen tree"
2,"German",31,"m","MapA",7,56.2361363012062,-3.12939797133945,"pothole",1.98830884235185,19.2449575035157,56.2361213692367,-3.12939729222034,"pothole"
2,"German",31,"m","MapA",8,56.3198658443259,-2.90410518951528,"pothole",1.82814063019762,20.6550891138097,56.3198034074334,-2.90410519401102,"pothole"
